"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Chest Fly (Machine)",,"",0,"normal",55,12,,,7.5
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Chest Fly (Machine)",,"",1,"normal",55,12,,,8
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Chest Fly (Machine)",,"",2,"normal",55,12,,,8
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Chest Fly (Machine)",,"",3,"normal",55,12,,,8
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",12.5,15,,,7.5
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",12.5,15,,,8
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",12.5,15,,,8.5
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",12.5,15,,,9
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Face Pull",,"",0,"normal",40,15,,,7.5
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Face Pull",,"",1,"normal",40,15,,,7.5
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Face Pull",,"",2,"normal",40,15,,,8
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Triceps Pushdown",,"",0,"normal",50,12,,,8
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Triceps Pushdown",,"",1,"normal",50,12,,,8.5
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Triceps Pushdown",,"",2,"normal",50,12,,,8.5
"PUSH","May 30, 2026, 4:45 PM","May 30, 2026, 6:03 PM","","Triceps Pushdown",,"",3,"normal",50,12,,,8.5
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Bench Press (Barbell)",,"",0,"normal",45,8,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Bench Press (Barbell)",,"",1,"normal",45,8,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Bench Press (Barbell)",,"",2,"normal",45,8,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Bench Press (Barbell)",,"",3,"normal",45,8,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Lat Pulldown (Cable)",,"",0,"normal",60,10,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Lat Pulldown (Cable)",,"",1,"normal",60,10,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Lat Pulldown (Cable)",,"",2,"normal",60,10,,,7.5
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Lat Pulldown (Cable)",,"",3,"normal",60,10,,,7.5
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,10,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,10,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,10,,,7.5
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",45,10,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",45,10,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Seated Cable Row - Bar Grip",,"",2,"normal",45,10,,,7.5
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Seated Cable Row - Bar Grip",,"",3,"normal",45,10,,,7.5
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,15,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,15,,,7.5
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,15,,,8
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","EZ Bar Biceps Curl",,"",0,"normal",30,10,,,7.5
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","EZ Bar Biceps Curl",,"",1,"normal",30,10,,,7.5
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","EZ Bar Biceps Curl",,"",2,"normal",30,10,,,8
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Triceps Pushdown",,"",0,"normal",50,12,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Triceps Pushdown",,"",1,"normal",50,12,,,7
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Triceps Pushdown",,"",2,"normal",50,12,,,7.5
"UPPER","May 21, 2026, 9:58 PM","May 21, 2026, 11:11 PM","","Triceps Pushdown",,"",3,"normal",50,12,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",60,10,,,7
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",60,10,,,7
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",60,10,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",60,10,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Lat Pulldown - Close Grip (Cable)",,"",4,"normal",60,10,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",45,10,,,7
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",45,10,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",45,10,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",45,10,,,8
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Chin Up",,"",0,"normal",,8,,,9
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Single Arm Lat Pulldown",,"",0,"normal",24,12,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Single Arm Lat Pulldown",,"",1,"normal",24,12,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Single Arm Lat Pulldown",,"",2,"normal",24,12,,,8
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","EZ Bar Biceps Curl",,"",0,"normal",30,12,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","EZ Bar Biceps Curl",,"",1,"normal",30,12,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","EZ Bar Biceps Curl",,"",2,"normal",30,12,,,8
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",12.5,12,,,7.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",12.5,12,,,8
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",12.5,12,,,8.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",12.5,12,,,8
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12.5,12,,,8.5
"PULL","May 17, 2026, 2:29 PM","May 17, 2026, 3:34 PM","","Seated Incline Curl (Dumbbell)",,"",2,"normal",12.5,12,,,9
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Bench Press (Barbell)",,"",0,"normal",45,8,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Bench Press (Barbell)",,"",1,"normal",45,8,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Bench Press (Barbell)",,"",2,"normal",45,8,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Bench Press (Barbell)",,"",3,"normal",45,8,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,10,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,10,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,10,,,7.5
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Incline Bench Press (Dumbbell)",,"",3,"normal",25,10,,,7.5
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Chest Fly (Machine)",,"",0,"normal",55,12,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Chest Fly (Machine)",,"",1,"normal",55,12,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Chest Fly (Machine)",,"",2,"normal",55,12,,,7.5
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Chest Fly (Machine)",,"",3,"normal",55,12,,,8
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",12.5,15,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",12.5,15,,,7.5
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",12.5,15,,,7.5
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",12.5,15,,,8
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Face Pull",,"",0,"normal",35,15,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Face Pull",,"",1,"normal",35,15,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Face Pull",,"",2,"normal",35,15,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Triceps Pushdown",,"",0,"normal",50,12,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Triceps Pushdown",,"",1,"normal",50,12,,,7
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Triceps Pushdown",,"",2,"normal",50,12,,,7.5
"PUSH","May 16, 2026, 5:06 PM","May 16, 2026, 6:23 PM","","Triceps Pushdown",,"",3,"normal",50,12,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",30,10,,,7
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Romanian Deadlift (Dumbbell)",,"",1,"normal",30,10,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Romanian Deadlift (Dumbbell)",,"",2,"normal",30,10,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Romanian Deadlift (Dumbbell)",,"",3,"normal",30,10,,,8
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Leg Press (Machine)",,"",0,"normal",160,12,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Leg Press (Machine)",,"",1,"normal",160,12,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Leg Press (Machine)",,"",2,"normal",160,12,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Leg Press (Machine)",,"",3,"normal",160,12,,,8
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Leg Extension (Machine)",,"",0,"normal",71.5,15,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Leg Extension (Machine)",,"",1,"normal",71.5,15,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Leg Extension (Machine)",,"",2,"normal",71.5,15,,,8
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Squat (Machine)",,"",0,"normal",240,12,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Squat (Machine)",,"",1,"normal",240,12,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Squat (Machine)",,"",2,"normal",240,12,,,8
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Standing Calf Raise (Smith)",,"",0,"normal",30,15,,,7
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Standing Calf Raise (Smith)",,"",1,"normal",30,15,,,7
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Standing Calf Raise (Smith)",,"",2,"normal",30,15,,,7.5
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Standing Calf Raise (Smith)",,"",3,"normal",30,15,,,8
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Cable Crunch",,"",0,"normal",70,12,,,7
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Cable Crunch",,"",1,"normal",70,12,,,7
"LOWER","May 14, 2026, 10:53 AM","May 14, 2026, 11:58 AM","","Cable Crunch",,"",2,"normal",70,12,,,7.5
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Bench Press (Barbell)",,"",0,"normal",45,8,,,7
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Bench Press (Barbell)",,"",1,"normal",45,8,,,7
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Bench Press (Barbell)",,"",2,"normal",45,8,,,7
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Bench Press (Barbell)",,"",3,"normal",45,8,,,7.5
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Lat Pulldown (Cable)",,"",0,"normal",60,10,,,7.5
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Lat Pulldown (Cable)",,"",1,"normal",60,10,,,7.5
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Lat Pulldown (Cable)",,"",2,"normal",60,10,,,8
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Lat Pulldown (Cable)",,"",3,"normal",60,10,,,8
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,12,,,7.5
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,10,,,8
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,10,,,8
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Seated Cable Row - Bar Grip",,"",0,"normal",45,10,,,7
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Seated Cable Row - Bar Grip",,"",1,"normal",45,10,,,7
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Seated Cable Row - Bar Grip",,"",2,"normal",45,10,,,7.5
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Seated Cable Row - Bar Grip",,"",3,"normal",45,10,,,7.5
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,15,,,7.5
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,15,,,8
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,15,,,8
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","EZ Bar Biceps Curl",,"",0,"normal",20,12,,,6
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","EZ Bar Biceps Curl",,"",1,"normal",30,10,,,7.5
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","EZ Bar Biceps Curl",,"",2,"normal",30,10,,,8
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Triceps Pushdown",,"",0,"normal",50,12,,,7
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Triceps Pushdown",,"",1,"normal",50,12,,,7
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Triceps Pushdown",,"",2,"normal",50,12,,,7.5
"UPPER","May 13, 2026, 5:28 PM","May 13, 2026, 6:39 PM","","Triceps Pushdown",,"",3,"normal",50,12,,,8
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Squat (Machine)",,"",0,"normal",270,10,,,7
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Squat (Machine)",,"",1,"normal",270,10,,,7.5
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Squat (Machine)",,"",2,"normal",270,10,,,7.5
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Squat (Machine)",,"",3,"normal",270,10,,,8
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Leg Extension (Machine)",,"",0,"normal",78,12,,,7
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Leg Extension (Machine)",,"",1,"normal",78,12,,,7.5
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Leg Extension (Machine)",,"",2,"normal",78,12,,,8
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Dumbbell Step Up",,"",0,"normal",17.5,10,,,7
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Dumbbell Step Up",,"",1,"normal",17.5,10,,,7.5
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Dumbbell Step Up",,"",2,"normal",17.5,10,,,8
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Seated Calf Raise",,"",0,"normal",30,15,,,7
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Seated Calf Raise",,"",1,"normal",30,15,,,7
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Seated Calf Raise",,"",2,"normal",30,15,,,7.5
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Seated Calf Raise",,"",3,"normal",30,15,,,7.5
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Cable Crunch",,"",0,"normal",70,12,,,7
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Cable Crunch",,"",1,"normal",70,12,,,7
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Cable Crunch",,"",2,"normal",70,12,,,7.5
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Cable Crunch",,"",3,"normal",70,12,,,8
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Hanging Leg Raise",,"",0,"normal",,12,,,8.5
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Hanging Leg Raise",,"",1,"normal",,12,,,9
"LEGS","May 12, 2026, 2:44 PM","May 12, 2026, 3:43 PM","","Hanging Leg Raise",,"",2,"normal",,12,,,9
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",60,10,,,7
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",60,10,,,7
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",60,10,,,7.5
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",60,10,,,7.5
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Lat Pulldown - Close Grip (Cable)",,"",4,"normal",60,10,,,7.5
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",45,10,,,7
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",45,10,,,7.5
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",45,10,,,7.5
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",45,10,,,8
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Chin Up",,"",0,"normal",,8,,,9
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Single Arm Lat Pulldown",,"",0,"normal",24,12,,,7.5
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Single Arm Lat Pulldown",,"",1,"normal",24,12,,,7.5
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Single Arm Lat Pulldown",,"",2,"normal",24,12,,,8
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","EZ Bar Biceps Curl",,"",0,"normal",20,12,,,6
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","EZ Bar Biceps Curl",,"",1,"normal",20,12,,,6
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","EZ Bar Biceps Curl",,"",2,"normal",20,12,,,6
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",12.5,10,,,7.5
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",12.5,10,,,8
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",12.5,10,,,8
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",12.5,12,,,7
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",12.5,12,,,7.5
"PULL","May 10, 2026, 9:13 PM","May 10, 2026, 10:23 PM","","Seated Incline Curl (Dumbbell)",,"",2,"normal",12.5,12,,,8
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Bench Press (Barbell)",,"",0,"normal",45,8,,,7
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Bench Press (Barbell)",,"",1,"normal",45,8,,,7
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Bench Press (Barbell)",,"",2,"normal",45,8,,,7.5
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Bench Press (Barbell)",,"",3,"normal",45,8,,,7.5
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Incline Bench Press (Dumbbell)",,"",0,"normal",25,10,,,7.5
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,10,,,7.5
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,10,,,8
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Chest Fly (Machine)",,"",0,"normal",55,12,,,7
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Chest Fly (Machine)",,"",1,"normal",55,12,,,7
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Chest Fly (Machine)",,"",2,"normal",55,12,,,7.5
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Lateral Raise (Dumbbell)",,"",0,"normal",10,15,,,7
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Lateral Raise (Dumbbell)",,"",1,"normal",10,15,,,7.5
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Lateral Raise (Dumbbell)",,"",2,"normal",12.5,15,,,8.5
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Lateral Raise (Dumbbell)",,"",3,"normal",12.5,15,,,9
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Face Pull",,"",0,"normal",35,15,,,7
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Face Pull",,"",1,"normal",35,15,,,7
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Face Pull",,"",2,"normal",35,15,,,7.5
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Triceps Pushdown",,"",0,"normal",50,12,,,7
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Triceps Pushdown",,"",1,"normal",50,12,,,7.5
"PUSH","May 9, 2026, 6:45 PM","May 9, 2026, 7:49 PM","","Triceps Pushdown",,"",2,"normal",50,12,,,7.5
"LOWER","May 8, 2026, 5:26 PM","May 8, 2026, 6:31 PM","","Romanian Deadlift (Dumbbell)",,"",0,"normal",25,12,,,7
"LOWER","May 8, 2026, 5:26 PM","May 8, 2026, 6:31 PM","","Romanian Deadlift (Dumbbell)",,"",1,"normal",25,12,,,7.5
"LOWER","May 8, 2026, 5:26 PM","May 8, 2026, 6:31 PM","","Romanian Deadlift (Dumbbell)",,"",2,"normal",25,12,,,7.5
